,Date,y_next,y_min_5,SP500_max_22,RealEstate_min_66,Gold_std_5,y,NASDAQ,y_max_10,y_max_5,y_diff_10,Oil,y_mean_5,Oil_std_5,y_diff_5,y_std_5,y_min_5_orig,SP500_max_22_orig,RealEstate_min_66_orig,Gold_std_5_orig,y_orig,NASDAQ_orig,y_max_10_orig,y_max_5_orig,y_diff_10_orig,Oil_orig,y_mean_5_orig,Oil_std_5_orig,y_diff_5_orig,y_std_5_orig,y_next_orig
3757,2021-09-28,0.7645975143307482,0.7647666611014297,0.6193260284293481,0.8475061487621939,0.0038515452773128737,0.7732258214317052,0.585197829598396,0.7921742536858573,0.7843918205764769,-0.008797453871638439,0.6173190764753606,0.7746130912138149,0.007424373258528866,0.01911764909391822,0.007083883862250858,49.276771545410156,4536.9501953125,85.64053344726562,15.002538505966056,49.7373046875,14546.6796875,50.76889419555664,50.3452033996582,-0.47895050048828125,75.29000091552734,49.8128303527832,1.3580663145409244,1.040802001953125,0.3856604161575494,49.26756286621094
3758,2021-09-29,0.7610446613865057,0.7645975143307482,0.6193260284293481,0.8475061487621939,0.003167345289651953,0.7645975143307482,0.5836888162310159,0.7872679462998242,0.7843918205764769,-0.02757673935510907,0.6148043208517527,0.7745792618596787,0.004981595348850921,-0.000169146770681472,0.007142820075291686,49.26756286621094,4536.9501953125,85.64053344726562,12.33744283095695,49.26756286621094,14512.4404296875,50.50178527832031,50.3452033996582,-1.5013313293457031,74.83000183105469,49.81098861694336,0.9112333930979266,-0.00920867919921875,0.38886901823087017,49.07413864135742
3759,2021-09-30,0.7708572761585718,0.7610446613865057,0.6193260284293481,0.8475061487621939,0.0035336291689954174,0.7610446613865057,0.5808743240279104,0.7843918205764769,0.7843918205764769,-0.02622328491331849,0.6158976783545683,0.77204154178823,0.003142274651427265,-0.012688600357243729,0.009412081232106352,49.07413864135742,4536.9501953125,85.64053344726562,13.764191735178494,49.07413864135742,14448.580078125,50.3452033996582,50.3452033996582,-1.4276466369628906,75.02999877929688,49.672830200195314,0.5747848615165397,-0.6907920837402344,0.5124120094922286,49.60835647583008
3760,2021-10-01,0.7642591507203006,0.7610446613865057,0.6193260284293481,0.8475061487621939,0.0038640248100531576,0.7708572761585718,0.5860801855792481,0.7843918205764769,0.7843918205764769,-0.006767202139867812,0.620544510304907,0.7708234187768016,0.0022083634456050573,-0.006090615057142035,0.009003613087272884,49.07413864135742,4536.9501953125,85.64053344726562,15.051148779762693,49.60835647583008,14566.7001953125,50.3452033996582,50.3452033996582,-0.3684196472167969,75.87999725341797,49.60651321411133,0.40395382902868604,-0.3315849304199219,0.49017420918604887,49.249141693115234
3761,2021-10-04,0.7723799474401285,0.7610446613865057,0.6193260284293481,0.8516902961310876,0.004651440608391074,0.7642591507203006,0.5723639207540303,0.7843918205764769,0.7732258214317052,0.008289943490509377,0.6300568957568456,0.7667968848055663,0.006165825331271542,-0.020132669856176344,0.005054290333812583,49.07413864135742,4536.9501953125,86.0107192993164,18.11829066288071,49.249141693115234,14255.48046875,50.3452033996582,49.7373046875,0.4513206481933594,77.62000274658203,49.38730087280273,1.1278527347953355,-1.0960617065429688,0.2751653967573338,49.691253662109375
3762,2021-10-05,0.7728873176830879,0.7610446613865057,0.6190821721600976,0.8534123839478435,0.004493637986145274,0.7723799474401285,0.5802242530686992,0.7843918205764769,0.7723799474401285,0.01827177510234157,0.6372184833307922,0.7666277100072509,0.009658233083570738,-0.0008458739915766511,0.004792694043815456,49.07413864135742,4535.43017578125,86.16307830810547,17.50361791567739,49.691253662109375,14433.830078125,50.3452033996582,49.691253662109375,0.9947509765625,78.93000030517578,49.37809066772461,1.7666839411254764,-0.046051025390625,0.2609235859055424,49.718875885009766
3763,2021-10-06,0.7762710939257338,0.7610446613865057,0.6166114921947389,0.8534123839478435,0.0010704817788167128,0.7728873176830879,0.5832247196239466,0.7843918205764769,0.7728873176830879,0.008120656581658281,0.6290181769329304,0.768285670677719,0.008392624352231476,0.008289803352339753,0.005319691970332917,49.07413864135742,4520.02978515625,86.16307830810547,4.169740441906019,49.718875885009766,14501.91015625,50.3452033996582,49.718875885009766,0.4421043395996094,77.43000030517578,49.468353271484375,1.5351787991355585,0.4513130187988281,0.28961437807557633,49.90309524536133
3764,2021-10-07,0.7700113320979103,0.7642591507203006,0.6156553374814487,0.8534123839478435,0.0009253844514519823,0.7762710939257338,0.5899285763908131,0.7843918205764769,0.7762710939257338,0.002537832181984334,0.6337743696588997,0.7713309571855645,0.006258011892464025,0.015226432539228063,0.004420475369149852,49.249141693115234,4514.06982421875,86.16307830810547,3.6045573571524927,49.90309524536133,14654.01953125,50.3452033996582,49.90309524536133,0.13816452026367188,78.30000305175781,49.63414459228515,1.1447155000496922,0.8289566040039062,0.24065927726371444,49.56230163574219
3765,2021-10-08,0.7637516403391715,0.7642591507203006,0.6123199978630263,0.8534123839478435,0.0009682608866286187,0.7700113320979103,0.5866460709719725,0.7843918205764769,0.7762710939257338,-0.0069365591178035535,0.6395145591120539,0.7711617683734323,0.004504211211534375,-0.0008459440606615187,0.004459156936656391,49.249141693115234,4493.27978515625,86.16307830810547,3.771569640124793,49.56230163574219,14579.5400390625,50.3452033996582,49.90309524536133,-0.3776397705078125,79.3499984741211,49.62493362426758,0.8239102894008166,-0.046054840087890625,0.2427651770372985,49.22151184082031
3766,2021-10-11,0.7422653058339502,0.7637516403391715,0.6103018581056535,0.8534123839478435,0.0006159815309243806,0.7637516403391715,0.5825323406832135,0.7762710939257338,0.7762710939257338,-0.020640180237305406,0.6459107880922466,0.7710602662972065,0.006321570067777643,-0.0005075103811290615,0.0046569484645083,49.22151184082031,4480.7001953125,86.16307830810547,2.3993711539900966,49.22151184082031,14486.2001953125,49.90309524536133,49.90309524536133,-1.1236915588378906,80.5199966430664,49.619407653808594,1.156341561120197,-0.027629852294921875,0.25353333253282545,48.051753997802734
