,Date,y_next,y_lag_2,y_min_10,SP500_std_10,y_std_5,NASDAQ,y_min_5,y_mean_5,Oil,InflationExp_std_5,y_diff_5,y_diff_10,y,y_pct_5,y_lag_2_orig,y_min_10_orig,SP500_std_10_orig,y_std_5_orig,NASDAQ_orig,y_min_5_orig,y_mean_5_orig,Oil_orig,InflationExp_std_5_orig,y_diff_5_orig,y_diff_10_orig,y_orig,y_pct_5_orig,y_next_orig
936,2010-07-16,0.636125439878868,0.6470790061423279,0.6116495082055011,0.004207522028814802,0.011265565943162298,0.04012414401320569,0.624631285039876,0.638208123215062,0.6212552302197607,0.014355620869000102,0.0016228945658492977,0.022718266243385354,0.6334210545954951,0.002568691503902265,45.52024459838867,43.36515426635742,26.320237256674798,0.6852570220525867,2179.050048828125,44.15480422973633,44.98065032958984,76.01000213623047,0.06817484540293041,0.09871673583984375,1.38189697265625,44.6894645690918,0.0022138389831225513,44.853965759277344
937,2010-07-19,0.6293640690340391,0.6523528804183578,0.6147596484869823,0.0033066248232207765,0.008678073231282892,0.040969453610441506,0.6334210545954951,0.6405069541828605,0.6241526651402455,0.015108364350898563,0.011494154838992077,0.024475931673366924,0.636125439878868,0.018401503597851754,45.841041564941406,43.55433654785156,20.684656971495542,0.5278661231608571,2198.22998046875,44.6894645690918,45.12048263549805,76.54000091552734,0.07174962429789496,0.6991615295410156,1.4888114929199219,44.853965759277344,0.015834325205096533,44.44268798828125
938,2010-07-20,0.6288232296053397,0.6334210545954951,0.6147596484869823,0.002091493675928435,0.009664034542020432,0.04203865549646288,0.6293640690340391,0.6396684900138176,0.6290728573207457,0.009916516696684835,-0.004192320845214592,0.01189990983710032,0.6293640690340391,-0.006617123451337248,44.6894645690918,43.55433654785156,13.083380049938013,0.5878397556495375,2222.489990234375,44.44268798828125,45.069480895996094,77.44000244140625,0.04709353910222078,-0.2550086975097656,0.7238426208496094,44.44268798828125,-0.005705186540201135,44.4097900390625
939,2010-07-21,0.6289585021758063,0.636125439878868,0.6147596484869823,0.001893339288512118,0.009612797500735881,0.040489066493701764,0.6288232296053397,0.63601733470642,0.624261984206961,0.006971128336249093,-0.01825577653698829,0.008113657556453102,0.6288232296053397,-0.028212592842137174,44.853965759277344,43.55433654785156,11.843821360881341,0.5847231308384098,2187.330078125,44.4097900390625,44.84738998413086,76.55999755859375,0.03310588938940539,-1.1104545593261719,0.4935340881347656,44.4097900390625,-0.02439474060658886,44.41801834106445
940,2010-07-22,0.5664833954330801,0.6293640690340391,0.624631285039876,0.0019099159977132476,0.0032840972685815257,0.043069950205754576,0.6288232296053397,0.6313384590579096,0.6392412405908077,0.005443160130847827,-0.023394378242551528,0.014198853688824009,0.6289585021758063,-0.03586153896883015,44.44268798828125,44.15480422973633,11.947517293098958,0.19976366263255957,2245.889892578125,44.4097900390625,44.56278533935547,79.30000305175781,0.02584956818007243,-1.4230232238769531,0.8636817932128906,44.41801834106445,-0.031042558704976297,40.6178092956543
941,2010-07-23,0.5768958714146732,0.6288232296053397,0.5664833954330801,0.0021326086614037575,0.028934638455737734,0.04410918573151702,0.5664833954330801,0.6179509272254267,0.6374918435609537,0.008076696653203602,-0.06693765916241501,-0.06531476459656571,0.5664833954330801,-0.10567640383403676,44.4097900390625,40.6178092956543,13.340575654641787,1.7600238001672586,2269.469970703125,40.6178092956543,43.74845428466797,78.9800033569336,0.03835623347267971,-4.0716552734375,-3.9729385375976562,40.6178092956543,-0.0911099587497306,41.25117492675781
942,2010-07-26,0.5763550946992656,0.6289585021758063,0.5664833954330801,0.0025680378129508755,0.03163237878977905,0.04529738150554684,0.5664833954330801,0.6061050135325876,0.6374918435609537,0.00934421436608754,-0.059229568464194804,-0.04773541362520273,0.5768958714146732,-0.09310988800490894,44.41801834106445,40.6178092956543,16.064411322915518,1.9241207942197012,2296.429931640625,40.6178092956543,43.027896118164065,78.9800033569336,0.04437567525861002,-3.6027908325195312,-2.9036293029785156,41.25117492675781,-0.08032268209805615,41.21828079223633
943,2010-07-27,0.5537719128864714,0.5664833954330801,0.5664833954330801,0.0028568253445315243,0.03075919897918815,0.04493687058975675,0.5664833954330801,0.595503218665633,0.6294008562298072,0.012718535791449723,-0.05300897433477347,-0.057201295179988065,0.5763550946992656,-0.08422624827650671,40.6178092956543,40.6178092956543,17.870927437599214,1.871007386536476,2288.25,40.6178092956543,42.38301467895508,77.5,0.06040032815339275,-3.224407196044922,-3.4794158935546875,41.21828079223633,-0.07255202918633408,39.844600677490234
944,2010-07-28,0.5365980033467576,0.5768958714146732,0.5537719128864714,0.002958491239121506,0.028676000471343426,0.04389279310273163,0.5537719128864714,0.5804929553218594,0.626612740376038,0.00861874735452071,-0.07505131671886822,-0.09330709325585651,0.5537719128864714,-0.11935201052602928,41.25117492675781,39.844600677490234,18.50690045168796,1.744291479583321,2264.56005859375,39.844600677490234,41.469976806640624,76.98999786376953,0.040930432324848255,-4.565189361572266,-5.6756439208984375,39.844600677490234,-0.10279691386869338,38.79995346069336
945,2010-07-29,0.5593163323034347,0.5763550946992656,0.5365980033467576,0.00299248295398045,0.017036851531199233,0.04332557348068146,0.5365980033467576,0.5620208555560495,0.6341023685679613,0.004753018764184374,-0.09236049882904873,-0.11575487707160026,0.5365980033467576,-0.14684672917138208,41.21828079223633,38.79995346069336,18.719536296186988,1.0363103109338792,2251.68994140625,38.79995346069336,40.3463638305664,78.36000061035156,0.0225720867386068,-5.618064880371094,-7.041088104248047,38.79995346069336,-0.12648166420286233,40.181854248046875
